price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price,Predicciones
1300,1,1,False,True,60,attic,Ciutat Vella,21.666666666666668,1300.0
910,3,1,True,True,74,flat,Sant Martí,12.297297297297296,910.0
1300,2,2,True,False,79,flat,Ciutat Vella,16.455696202531644,1300.0
1400,2,2,True,False,60,apartment,Ciutat Vella,23.33333333333333,1400.0
725,1,1,True,False,31,flat,Ciutat Vella,23.387096774193548,725.0
770,2,1,False,False,50,flat,Sants-Montjuïc,15.4,760.0
790,2,1,False,True,77,flat,Ciutat Vella,10.25974025974026,800.0
598,1,1,False,False,31,flat,Ciutat Vella,19.29032258064516,598.0
875,3,1,False,False,80,flat,Horta- Guinardo,10.9375,875.0
821,3,1,True,False,60,flat,Sant Andreu,13.683333333333334,821.0
1300,2,2,True,False,95,flat,Ciutat Vella,13.68421052631579,1300.0
995,1,1,True,False,55,flat,Sant Martí,18.09090909090909,995.0
995,2,1,True,False,70,flat,Eixample,14.214285714285714,995.0
1195,1,1,True,True,68,flat,Eixample,17.573529411764707,1195.0
945,1,1,True,True,52,attic,Sants-Montjuïc,18.173076923076923,945.0
1100,2,1,True,False,80,flat,Eixample,13.75,1100.0
2000,3,2,False,False,164,flat,Eixample,12.195121951219512,2000.0
1050,3,2,True,True,80,flat,Sants-Montjuïc,13.125,1050.0
1400,2,2,False,False,105,flat,Eixample,13.333333333333334,1400.0
1100,3,2,True,False,95,flat,Sant Andreu,11.578947368421051,1100.0
825,3,1,True,False,60,flat,Sant Andreu,13.75,821.0
2800,1,1,True,True,50,attic,Ciutat Vella,56.0,2800.0
730,2,1,False,False,65,flat,Ciutat Vella,11.23076923076923,730.0
850,2,1,True,False,54,flat,Eixample,15.74074074074074,850.0
990,2,2,True,True,84,flat,Sants-Montjuïc,11.785714285714286,990.0
850,4,1,True,False,90,flat,Eixample,9.444444444444445,850.0
899,1,1,True,False,65,flat,Sarria-Sant Gervasi,13.830769230769231,899.0
1500,3,2,True,False,90,flat,Les Corts,16.666666666666668,1500.0
1250,3,2,True,False,90,flat,Les Corts,13.88888888888889,1250.0
2500,5,3,True,False,182,flat,Sarria-Sant Gervasi,13.736263736263735,2500.0
900,2,1,True,False,60,flat,Sarria-Sant Gervasi,15.0,900.0
1200,4,2,True,True,120,apartment,Eixample,10.0,1200.0
650,2,1,False,False,53,flat,Sant Martí,12.264150943396226,650.0
1560,3,2,True,False,77,flat,Sant Martí,20.25974025974026,1560.0
780,3,1,True,False,72,flat,Sant Martí,10.833333333333334,780.0
900,3,1,True,True,78,flat,Les Corts,11.538461538461538,900.0
1150,3,2,True,False,85,flat,Eixample,13.529411764705882,1150.0
995,2,2,True,False,65,flat,Sant Martí,15.307692307692308,995.0
990,3,1,True,False,76,flat,Gràcia,13.026315789473683,982.0
740,1,1,False,False,38,flat,Ciutat Vella,19.473684210526315,740.0
990,0,1,False,True,85,study,Gràcia,11.647058823529411,990.0
950,1,1,False,False,51,apartment,Gràcia,18.62745098039216,950.0
1490,2,1,True,False,75,flat,Eixample,19.866666666666667,1490.0
1195,2,1,True,False,60,flat,Sants-Montjuïc,19.916666666666668,1195.0
1195,2,2,True,False,72,flat,Sants-Montjuïc,16.59722222222222,1195.0
1300,4,1,True,False,81,flat,Les Corts,16.049382716049383,1300.0
2000,2,1,False,False,60,apartment,Gràcia,33.333333333333336,2000.0
770,1,1,False,False,58,flat,Sants-Montjuïc,13.275862068965518,770.0
850,3,1,True,True,56,flat,Sant Andreu,15.178571428571429,850.0
990,3,2,True,False,100,flat,Sarria-Sant Gervasi,9.9,990.0
850,2,1,False,False,36,attic,Eixample,23.61111111111111,850.0
775,1,1,True,False,45,flat,Ciutat Vella,17.22222222222222,775.0
1150,4,2,True,False,110,flat,Eixample,10.454545454545457,1150.0
1200,1,1,True,False,51,apartment,Eixample,23.529411764705884,1200.0
1100,4,2,True,False,120,flat,Eixample,9.166666666666666,1100.0
900,4,2,False,True,82,flat,Ciutat Vella,10.975609756097562,900.0
680,1,2,False,False,58,flat,Eixample,11.724137931034482,680.0
1350,3,2,True,True,87,attic,Sarria-Sant Gervasi,15.517241379310343,1350.0
1050,1,1,True,False,54,flat,Eixample,19.444444444444443,1050.0
1150,3,2,True,False,107,flat,Ciutat Vella,10.74766355140187,1150.0
610,1,1,False,False,26,flat,Sant Martí,23.46153846153846,610.0
1425,2,1,True,False,81,flat,Gràcia,17.59259259259259,1400.0
950,4,2,True,False,78,flat,Gràcia,12.17948717948718,950.0
850,1,1,True,True,40,attic,Les Corts,21.25,850.0
1100,4,1,True,False,78,flat,Eixample,14.102564102564102,1100.0
1800,3,2,True,True,104,flat,Eixample,17.307692307692307,1750.0
870,1,1,False,True,26,attic,Sants-Montjuïc,33.46153846153846,870.0
1595,2,1,True,False,70,attic,Eixample,22.785714285714285,1595.0
2250,4,3,True,False,260,flat,Gràcia,8.653846153846153,2250.0
750,2,1,False,False,34,flat,Ciutat Vella,22.058823529411764,750.0
784,3,1,False,False,65,flat,Gràcia,12.06153846153846,784.0
1000,4,2,True,False,90,flat,Eixample,11.11111111111111,1000.0
850,3,1,True,False,64,flat,Eixample,13.28125,850.0
600,1,1,False,False,40,flat,Ciutat Vella,15.0,600.0
650,0,1,True,False,25,apartment,Eixample,26.0,600.0
800,3,1,False,False,66,flat,Sant Martí,12.12121212121212,800.0
5500,5,4,True,True,429,attic,Les Corts,12.82051282051282,5500.0
1500,3,2,True,False,100,flat,Sant Martí,15.0,1500.0
550,0,1,True,False,28,flat,Gràcia,19.642857142857142,550.0
650,1,1,False,False,30,flat,Gràcia,21.666666666666668,650.0
1150,3,2,True,False,82,flat,Eixample,14.024390243902438,1150.0
950,2,1,True,False,65,attic,Ciutat Vella,14.615384615384617,950.0
700,1,1,False,False,45,apartment,Ciutat Vella,15.555555555555555,700.0
490,0,1,True,False,28,study,Sants-Montjuïc,17.5,490.0
1500,4,2,True,True,91,attic,Eixample,16.483516483516482,1490.0
950,2,1,False,True,67,flat,Ciutat Vella,14.17910447761194,950.0
750,2,1,True,True,46,flat,Eixample,16.304347826086957,750.0
2600,4,3,True,True,280,flat,Eixample,9.285714285714286,2600.0
770,1,1,True,False,30,attic,Sants-Montjuïc,25.666666666666668,770.0
1800,3,2,True,False,80,attic,Sarria-Sant Gervasi,22.5,1800.0
550,0,1,True,False,29,flat,Sarria-Sant Gervasi,18.96551724137931,550.0
800,3,1,True,False,67,flat,Sarria-Sant Gervasi,11.940298507462687,800.0
850,2,1,False,False,69,flat,Ciutat Vella,12.318840579710145,850.0
1000,1,1,False,False,55,apartment,Ciutat Vella,18.181818181818183,1000.0
720,3,1,True,False,60,flat,Nou Barris,12.0,720.0
690,1,1,True,False,28,attic,Les Corts,24.642857142857142,690.0
1100,2,1,True,False,65,flat,Eixample,16.923076923076923,1100.0
800,2,2,True,False,42,flat,Eixample,19.047619047619047,800.0
800,1,2,True,False,39,flat,Eixample,20.512820512820515,800.0
850,1,2,True,False,40,flat,Eixample,21.25,850.0
1100,3,1,True,False,83,flat,Sarria-Sant Gervasi,13.25301204819277,1100.0
650,1,1,True,False,22,apartment,Eixample,29.545454545454547,650.0
1050,4,1,True,False,75,flat,Sant Martí,14.0,1050.0
875,1,1,True,True,54,apartment,Sarria-Sant Gervasi,16.203703703703702,875.0
1500,3,1,True,True,80,flat,Sarria-Sant Gervasi,18.75,1500.0
1000,3,1,True,True,75,flat,Sarria-Sant Gervasi,13.333333333333334,1000.0
890,4,2,False,False,98,flat,Eixample,9.081632653061224,890.0
1200,3,1,True,True,69,flat,Sant Martí,17.391304347826086,1250.0
700,3,2,False,False,65,flat,Ciutat Vella,10.76923076923077,700.0
650,2,1,False,False,49,flat,Sants-Montjuïc,13.26530612244898,650.0
825,0,1,True,False,33,study,Sarria-Sant Gervasi,25.0,825.0
1095,2,2,False,False,55,flat,Ciutat Vella,19.90909090909091,1095.0
1250,2,2,True,False,75,flat,Sarria-Sant Gervasi,16.666666666666668,1250.0
2900,3,4,True,False,159,flat,Sarria-Sant Gervasi,18.238993710691823,2700.0
1000,3,1,True,False,75,flat,Gràcia,13.333333333333334,1000.0
1300,1,1,True,True,90,flat,Sarria-Sant Gervasi,14.444444444444445,1300.0
1700,2,2,True,False,100,flat,Eixample,17.0,1700.0
1790,3,1,True,True,110,flat,Sarria-Sant Gervasi,16.272727272727273,1790.0
750,2,1,True,True,55,flat,Gràcia,13.636363636363637,750.0
1900,2,1,True,True,76,flat,Eixample,25.0,1900.0
1500,3,2,True,True,105,flat,Sant Martí,14.285714285714286,1500.0
1050,2,1,True,False,62,apartment,Eixample,16.93548387096774,1050.0
1450,2,2,True,False,85,flat,Eixample,17.058823529411764,1500.0
5000,5,4,True,False,200,flat,Sarria-Sant Gervasi,25.0,5000.0
750,2,1,False,False,73,flat,Horta- Guinardo,10.273972602739724,750.0
1068,4,2,True,False,114,flat,Gràcia,9.36842105263158,1068.0
900,2,2,True,False,80,flat,Les Corts,11.25,900.0
930,1,1,True,False,50,flat,Eixample,18.6,930.0
834,2,1,False,False,78,flat,Ciutat Vella,10.692307692307692,834.0
900,1,1,True,False,55,flat,Sarria-Sant Gervasi,16.363636363636363,900.0
825,3,1,True,False,71,flat,Eixample,11.619718309859154,825.0
1140,2,2,False,False,116,apartment,Ciutat Vella,9.827586206896552,1140.0
950,1,1,True,False,48,flat,Ciutat Vella,19.791666666666668,950.0
1200,3,2,True,False,85,flat,Eixample,14.117647058823527,1200.0
1200,3,2,True,False,85,flat,Eixample,14.117647058823527,1200.0
900,4,2,True,False,82,flat,Sarria-Sant Gervasi,10.975609756097562,900.0
780,2,1,True,False,60,flat,Sarria-Sant Gervasi,13.0,780.0
1900,4,3,True,False,130,flat,Sarria-Sant Gervasi,14.615384615384617,1900.0
2000,2,1,True,True,80,attic,Eixample,25.0,2000.0
2650,4,2,True,False,182,flat,Eixample,14.56043956043956,2650.0
900,2,2,True,False,70,flat,Ciutat Vella,12.857142857142858,900.0
1900,2,2,True,False,90,flat,Eixample,21.11111111111111,1900.0
1200,2,2,True,False,75,flat,Eixample,16.0,1200.0
1115,3,2,True,False,75,flat,Gràcia,14.866666666666667,1115.0
1500,4,2,True,False,170,flat,Eixample,8.823529411764707,1500.0
725,1,1,False,True,45,attic,Horta- Guinardo,16.11111111111111,725.0
1020,2,1,True,False,100,flat,Sants-Montjuïc,10.2,1020.0
1195,2,1,True,False,65,flat,Sants-Montjuïc,18.384615384615383,1195.0
1574,1,1,False,False,35,apartment,Gràcia,44.97142857142857,1574.0
1200,4,2,True,False,95,flat,Gràcia,12.63157894736842,1200.0
1000,3,1,True,True,75,flat,Eixample,13.333333333333334,1000.0
1150,3,1,True,True,92,flat,Eixample,12.5,1150.0
1290,2,1,True,False,71,flat,Eixample,18.169014084507044,1290.0
1852,1,1,False,False,56,apartment,Eixample,33.07142857142857,1852.0
4569,3,2,False,False,80,apartment,Ciutat Vella,57.1125,4569.0
4500,3,2,False,False,85,apartment,Eixample,52.94117647058823,4500.0
1400,1,1,False,False,35,apartment,Ciutat Vella,40.0,1400.0
2652,2,1,False,False,69,apartment,Sarria-Sant Gervasi,38.43478260869565,2652.0
4515,2,2,False,False,90,apartment,Sants-Montjuïc,50.16666666666666,4515.0
1200,4,2,True,False,108,flat,Horta- Guinardo,11.11111111111111,1200.0
650,2,1,False,False,48,flat,Horta- Guinardo,13.541666666666666,650.0
690,1,2,True,False,40,flat,Sarria-Sant Gervasi,17.25,690.0
675,2,1,False,False,45,flat,Ciutat Vella,15.0,675.0
600,3,1,True,False,62,flat,Gràcia,9.67741935483871,600.0
750,3,1,True,False,61,flat,Nou Barris,12.295081967213116,750.0
990,3,1,True,False,63,flat,Eixample,15.714285714285714,990.0
950,2,1,False,False,87,flat,Ciutat Vella,10.919540229885058,950.0
1400,3,2,True,False,85,flat,Les Corts,16.470588235294116,1400.0
1150,2,1,True,False,55,flat,Sants-Montjuïc,20.90909090909091,1190.0
890,3,1,True,False,61,flat,Sant Martí,14.59016393442623,890.0
960,3,2,True,False,76,flat,Nou Barris,12.63157894736842,950.0
700,1,1,False,True,45,study,Ciutat Vella,15.555555555555555,700.0
750,2,1,False,False,51,flat,Gràcia,14.705882352941176,750.0
1282,1,1,True,True,61,flat,Ciutat Vella,21.016393442622952,1282.0
700,1,1,True,False,55,flat,Sants-Montjuïc,12.727272727272728,700.0
950,4,2,True,False,85,flat,Sants-Montjuïc,11.176470588235292,950.0
900,4,1,True,False,84,flat,Sarria-Sant Gervasi,10.714285714285714,900.0
1100,3,2,True,False,90,flat,Ciutat Vella,12.22222222222222,1100.0
950,1,1,True,False,50,flat,Ciutat Vella,19.0,950.0
2920,2,1,False,False,85,apartment,Ciutat Vella,34.35294117647059,2920.0
2543,2,1,False,False,95,apartment,Eixample,26.768421052631577,2400.0
4146,1,1,False,False,55,apartment,Gràcia,75.38181818181818,4606.0
1350,3,1,True,False,155,flat,Eixample,8.709677419354838,1395.0
1150,3,1,True,False,63,flat,Sant Martí,18.253968253968253,1150.0
2800,4,4,True,False,200,flat,Sarria-Sant Gervasi,14.0,2800.0
2300,3,2,True,True,160,flat,Les Corts,14.375,2300.0
790,1,1,True,False,50,flat,Sant Martí,15.8,790.0
650,1,1,False,False,35,flat,Ciutat Vella,18.571428571428573,650.0
750,1,1,False,False,25,flat,Ciutat Vella,30.0,750.0
650,2,1,False,False,48,flat,Sants-Montjuïc,13.541666666666666,650.0
885,4,2,True,False,80,flat,Eixample,11.0625,885.0
885,4,2,True,False,80,flat,Eixample,11.0625,885.0
725,0,1,True,True,29,apartment,Les Corts,25.0,725.0
700,1,1,True,False,47,flat,Sarria-Sant Gervasi,14.893617021276595,700.0
775,2,1,True,False,55,flat,Sarria-Sant Gervasi,14.090909090909092,775.0
800,1,1,True,False,45,flat,Eixample,17.77777777777778,800.0
1900,4,2,True,True,128,flat,Sarria-Sant Gervasi,14.84375,1900.0
3000,4,4,True,False,200,flat,Sarria-Sant Gervasi,15.0,3000.0
775,2,1,True,False,55,flat,Sarria-Sant Gervasi,14.090909090909092,775.0
1150,3,2,True,False,95,flat,Sarria-Sant Gervasi,12.105263157894736,1150.0
850,2,1,True,False,65,flat,Sarria-Sant Gervasi,13.076923076923077,850.0
2800,5,3,True,False,192,flat,Eixample,14.583333333333334,2800.0
790,1,1,True,True,48,flat,Sant Martí,16.458333333333332,790.0
1150,1,1,True,False,42,flat,Sants-Montjuïc,27.38095238095238,1150.0
3074,3,1,False,False,75,apartment,Sarria-Sant Gervasi,40.986666666666665,3074.0
865,2,1,False,False,56,apartment,Ciutat Vella,15.446428571428571,865.0
1028,2,1,False,False,60,flat,Gràcia,17.133333333333333,1028.0
4150,5,4,True,False,304,flat,Eixample,13.651315789473683,4150.0
900,3,1,True,False,70,flat,Les Corts,12.857142857142858,900.0
1500,3,2,True,False,128,flat,Eixample,11.71875,1500.0
1250,3,2,True,False,90,flat,Eixample,13.88888888888889,1250.0
1000,2,1,True,False,60,apartment,Ciutat Vella,16.666666666666668,1000.0
1000,2,2,False,False,55,apartment,Sarria-Sant Gervasi,18.181818181818183,1000.0
1400,2,2,False,False,70,flat,Sant Andreu,20.0,1400.0
1380,3,1,True,True,65,attic,Eixample,21.23076923076923,1345.0
1100,1,1,False,True,65,apartment,Ciutat Vella,16.923076923076923,1100.0
900,2,1,True,False,65,flat,Sarria-Sant Gervasi,13.846153846153848,900.0
880,2,1,True,False,60,flat,Sarria-Sant Gervasi,14.666666666666666,875.0
1500,3,2,True,True,105,flat,Sant Martí,14.285714285714286,1500.0
2900,3,2,True,False,145,flat,Eixample,20.0,2900.0
700,1,1,False,False,40,apartment,Ciutat Vella,17.5,700.0
625,2,1,False,False,51,flat,Ciutat Vella,12.254901960784316,625.0
700,2,1,True,False,50,flat,Ciutat Vella,14.0,700.0
1903,1,1,False,False,50,apartment,Ciutat Vella,38.06,1903.0
1400,2,1,False,False,65,apartment,Eixample,21.53846153846154,1400.0
1950,2,2,True,False,100,flat,Eixample,19.5,1950.0
790,1,1,True,True,49,apartment,Les Corts,16.122448979591837,790.0
975,3,1,False,False,70,flat,Gràcia,13.928571428571429,975.0
800,2,1,False,False,64,flat,Sants-Montjuïc,12.5,800.0
890,1,1,True,False,62,flat,Ciutat Vella,14.35483870967742,890.0
900,4,1,True,True,80,flat,Sarria-Sant Gervasi,11.25,900.0
1150,3,2,True,True,103,flat,Les Corts,11.16504854368932,1150.0
1100,4,2,True,True,118,flat,Eixample,9.322033898305085,1100.0
1900,3,2,False,False,145,flat,Ciutat Vella,13.10344827586207,1850.0
2975,4,3,False,True,160,flat,Les Corts,18.59375,2975.0
1440,4,2,True,False,136,flat,Eixample,10.588235294117649,1440.0
550,0,1,True,False,40,flat,Horta- Guinardo,13.75,550.0
600,1,1,False,False,45,flat,Sant Martí,13.333333333333334,650.0
600,1,1,False,False,35,flat,Ciutat Vella,17.142857142857142,600.0
900,2,2,True,False,80,flat,Gràcia,11.25,900.0
1662,2,2,False,False,105,apartment,Eixample,15.82857142857143,1662.0
1300,2,1,False,False,65,flat,Sant Martí,20.0,1300.0
850,3,1,True,False,70,flat,Sant Martí,12.142857142857142,850.0
2750,5,3,True,False,240,flat,Eixample,11.458333333333334,2750.0
2900,2,3,True,False,136,flat,Eixample,21.323529411764707,2900.0
1500,3,2,True,False,105,flat,Eixample,14.285714285714286,1500.0
600,1,1,False,False,50,apartment,Horta- Guinardo,12.0,600.0
930,2,1,True,False,63,flat,Sarria-Sant Gervasi,14.761904761904765,930.0
1195,3,1,True,True,90,flat,Ciutat Vella,13.27777777777778,1195.0
2195,2,2,True,True,106,flat,Eixample,20.70754716981132,2195.0
1250,2,2,True,False,75,apartment,Eixample,16.666666666666668,1250.0
895,1,1,False,False,59,flat,Ciutat Vella,15.169491525423728,895.0
2250,4,3,True,True,190,flat,Sarria-Sant Gervasi,11.842105263157896,2250.0
1500,4,2,True,False,117,flat,Eixample,12.82051282051282,1500.0
1800,3,2,True,False,129,flat,Sarria-Sant Gervasi,13.953488372093023,1787.0
750,3,1,False,False,80,flat,Horta- Guinardo,9.375,750.0
1100,2,1,True,False,90,flat,Ciutat Vella,12.22222222222222,1100.0
1150,3,2,True,False,80,flat,Eixample,14.375,1150.0
977,2,1,True,False,67,flat,Sarria-Sant Gervasi,14.582089552238806,977.0
750,1,1,True,False,52,study,Gràcia,14.423076923076923,750.0
800,1,1,True,False,45,flat,Ciutat Vella,17.77777777777778,800.0
425,0,1,False,False,20,study,Gràcia,21.25,530.0
1160,3,1,False,False,75,flat,Gràcia,15.466666666666669,1160.0
750,2,1,True,False,47,flat,Sants-Montjuïc,15.95744680851064,750.0
650,1,1,True,False,25,flat,Eixample,26.0,650.0
1100,2,1,True,False,70,flat,Eixample,15.714285714285714,1100.0
775,3,1,True,False,55,flat,Horta- Guinardo,14.090909090909092,775.0
790,1,1,True,False,48,flat,Sant Martí,16.458333333333332,790.0
750,1,1,True,False,60,flat,Sant Martí,12.5,750.0
685,2,1,True,False,50,flat,Eixample,13.7,690.0
675,2,1,False,False,50,flat,Horta- Guinardo,13.5,675.0
799,1,1,True,False,50,flat,Sant Martí,15.98,799.0
1060,4,2,True,False,104,flat,Eixample,10.192307692307692,1060.0
1250,2,1,True,False,110,flat,Eixample,11.363636363636363,1250.0
3600,5,4,True,True,209,flat,Les Corts,17.22488038277512,3600.0
3950,3,3,True,True,220,attic,Sarria-Sant Gervasi,17.954545454545453,3950.0
1000,3,2,True,False,84,flat,Eixample,11.904761904761903,1000.0
1000,3,1,True,False,60,flat,Sants-Montjuïc,16.666666666666668,1000.0
685,0,1,True,False,30,flat,Les Corts,22.83333333333333,685.0
850,1,1,False,False,55,flat,Ciutat Vella,15.454545454545457,850.0
750,1,2,False,False,70,flat,Ciutat Vella,10.714285714285714,760.0
1250,4,1,True,False,100,flat,Eixample,12.5,1250.0
1150,4,2,True,False,82,flat,Eixample,14.024390243902438,1150.0
1135,3,1,True,False,93,flat,Eixample,12.204301075268818,1135.0
850,3,1,True,False,68,flat,Sant Martí,12.5,850.0
795,1,1,False,False,40,flat,Ciutat Vella,19.875,795.0
850,3,1,True,False,75,flat,Eixample,11.333333333333334,850.0
1600,2,2,False,True,75,flat,Eixample,21.33333333333333,1600.0
1050,3,2,False,False,85,flat,Gràcia,12.352941176470589,1050.0
900,1,1,False,False,51,apartment,Ciutat Vella,17.647058823529413,900.0
1400,3,2,False,True,110,flat,Ciutat Vella,12.727272727272728,1400.0
700,0,1,True,False,38,study,Sarria-Sant Gervasi,18.42105263157895,700.0
825,2,1,False,False,67,flat,Sants-Montjuïc,12.313432835820896,825.0
1100,3,1,True,False,61,attic,Sarria-Sant Gervasi,18.0327868852459,1100.0
1150,2,1,True,False,66,flat,Sarria-Sant Gervasi,17.424242424242426,1150.0
900,2,1,False,False,59,flat,Sarria-Sant Gervasi,15.254237288135592,900.0
1000,4,2,True,True,90,flat,Eixample,11.11111111111111,1000.0
645,1,1,False,False,36,flat,Ciutat Vella,17.916666666666668,645.0
1150,1,1,True,False,60,attic,Ciutat Vella,19.166666666666668,1150.0
1775,3,3,True,True,150,flat,Sarria-Sant Gervasi,11.833333333333334,1700.0
1300,2,2,False,False,90,flat,Eixample,14.444444444444445,1300.0
1200,4,2,True,True,81,flat,Eixample,14.814814814814817,1201.0
725,3,1,True,False,65,flat,Sant Andreu,11.153846153846152,725.0
1150,1,1,True,True,62,flat,Gràcia,18.548387096774192,1150.0
1550,4,2,True,True,120,flat,Eixample,12.916666666666666,1550.0
750,3,1,False,False,60,flat,Eixample,12.5,750.0
1700,1,1,True,False,70,apartment,Eixample,24.285714285714285,1700.0
1000,1,1,True,False,57,apartment,Sarria-Sant Gervasi,17.54385964912281,1000.0
1325,2,2,True,False,75,flat,Eixample,17.666666666666668,1325.0
1090,2,1,False,False,95,flat,Ciutat Vella,11.473684210526317,1080.0
1150,3,1,True,False,87,flat,Sants-Montjuïc,13.218390804597702,1150.0
1200,3,2,True,False,79,flat,Ciutat Vella,15.189873417721518,1200.0
950,2,1,True,False,65,flat,Sants-Montjuïc,14.615384615384617,950.0
1700,4,2,True,False,110,flat,Sants-Montjuïc,15.454545454545457,1700.0
1015,3,1,True,False,62,flat,Eixample,16.370967741935484,1015.0
1032,3,2,True,False,76,flat,Sarria-Sant Gervasi,13.578947368421051,1032.0
750,2,1,False,False,45,flat,Ciutat Vella,16.666666666666668,750.0
1399,3,2,True,True,77,flat,Sant Martí,18.16883116883117,1399.0
745,1,1,False,False,69,flat,Ciutat Vella,10.797101449275363,745.0
2050,2,1,True,False,80,flat,Eixample,25.625,2083.0
1190,3,2,True,False,70,flat,Ciutat Vella,17.0,1190.0
1090,2,2,True,False,54,flat,Sants-Montjuïc,20.185185185185187,1090.0
980,3,1,True,False,75,flat,Eixample,13.066666666666666,980.0
2674,2,2,False,False,65,apartment,Sants-Montjuïc,41.13846153846154,2400.0
2303,2,2,False,False,54,apartment,Ciutat Vella,42.64814814814815,2303.0
2890,1,1,False,False,20,apartment,Eixample,144.5,2890.0
2298,2,1,False,False,75,apartment,Ciutat Vella,30.64,2298.0
2022,2,1,False,False,75,apartment,Ciutat Vella,26.96,2022.0
850,3,1,True,False,68,flat,Sant Martí,12.5,850.0
875,3,2,True,False,66,flat,Eixample,13.257575757575758,875.0
1300,2,1,True,False,80,flat,Sarria-Sant Gervasi,16.25,1300.0
900,3,1,True,False,75,flat,Sant Martí,12.0,900.0
1000,1,1,False,False,55,apartment,Sants-Montjuïc,18.181818181818183,1000.0
900,2,1,True,False,65,flat,Sarria-Sant Gervasi,13.846153846153848,900.0
2500,3,2,True,True,150,attic,Eixample,16.666666666666668,2500.0
2200,2,2,True,False,123,flat,Les Corts,17.88617886178862,2200.0
1700,2,2,True,False,120,flat,Eixample,14.166666666666666,1700.0
1700,2,2,True,False,160,apartment,Sarria-Sant Gervasi,10.625,1700.0
1100,1,1,False,True,80,flat,Ciutat Vella,13.75,1100.0
950,1,1,True,False,40,flat,Eixample,23.75,950.0
1300,2,2,True,False,75,flat,Eixample,17.333333333333332,1300.0
825,1,1,False,True,33,flat,Sants-Montjuïc,25.0,825.0
795,1,1,False,False,55,flat,Ciutat Vella,14.454545454545457,795.0
795,1,1,True,False,60,flat,Sarria-Sant Gervasi,13.25,795.0
1050,3,1,True,True,69,flat,Eixample,15.217391304347826,1050.0
1095,1,1,True,False,80,flat,Sarria-Sant Gervasi,13.6875,1095.0
750,2,1,True,False,50,flat,Eixample,15.0,750.0
1306,3,1,True,False,82,flat,Sarria-Sant Gervasi,15.926829268292684,1306.0
1043,2,2,True,False,63,flat,Eixample,16.555555555555557,1043.0
1100,2,1,True,True,89,flat,Sant Martí,12.359550561797754,1100.0
780,1,1,False,False,36,flat,Ciutat Vella,21.666666666666668,780.0
870,3,1,False,False,65,flat,Horta- Guinardo,13.384615384615383,875.0
1000,0,1,True,False,81,flat,Ciutat Vella,12.34567901234568,1000.0
1200,2,2,True,False,105,flat,Eixample,11.428571428571429,1200.0
800,3,1,False,False,60,flat,Gràcia,13.333333333333334,800.0
900,2,1,False,False,61,flat,Sarria-Sant Gervasi,14.754098360655735,900.0
900,3,1,False,False,82,flat,Gràcia,10.975609756097562,900.0
780,1,1,False,True,35,attic,Sants-Montjuïc,22.285714285714285,780.0
2600,3,2,True,False,150,flat,Eixample,17.333333333333332,2600.0
2400,3,2,True,True,100,flat,Sant Martí,24.0,2300.0
1150,1,1,True,False,55,flat,Eixample,20.90909090909091,1150.0
1800,1,1,False,False,50,apartment,Sants-Montjuïc,36.0,1800.0
785,0,1,True,False,30,apartment,Eixample,26.166666666666668,800.0
2000,5,2,False,False,160,flat,Gràcia,12.5,2000.0
790,1,1,True,False,43,flat,Ciutat Vella,18.37209302325581,775.0
1050,2,2,True,False,65,flat,Sant Martí,16.153846153846153,1050.0
1500,2,1,True,False,71,flat,Eixample,21.12676056338028,1500.0
1100,2,1,True,False,60,flat,Gràcia,18.33333333333333,1100.0
1290,4,2,True,False,120,flat,Sants-Montjuïc,10.75,1290.0
1100,3,2,True,False,88,flat,Sarria-Sant Gervasi,12.5,1100.0
1000,3,1,False,False,70,flat,Gràcia,14.285714285714286,1000.0
1600,3,2,True,True,177,flat,Sarria-Sant Gervasi,9.03954802259887,1600.0
1020,2,1,True,True,80,flat,Gràcia,12.75,1020.0
1120,4,2,True,True,120,flat,Sants-Montjuïc,9.333333333333334,1120.0
790,1,1,False,False,65,apartment,Ciutat Vella,12.153846153846152,790.0
850,2,1,False,False,66,flat,Eixample,12.87878787878788,850.0
900,2,1,False,False,66,flat,Eixample,13.636363636363637,900.0
2061,2,2,False,False,65,apartment,Eixample,31.70769230769231,2061.0
700,0,2,True,False,40,flat,Ciutat Vella,17.5,700.0
710,2,1,True,False,57,flat,Sant Andreu,12.456140350877194,725.0
3540,4,3,True,True,190,flat,Sarria-Sant Gervasi,18.63157894736842,3540.0
825,2,1,False,False,50,flat,Sants-Montjuïc,16.5,825.0
1400,3,2,False,True,124,flat,Ciutat Vella,11.290322580645162,1400.0
1300,4,1,True,False,95,flat,Eixample,13.68421052631579,1300.0
1100,4,2,True,False,116,flat,Gràcia,9.482758620689657,1100.0
850,3,1,True,False,70,flat,Eixample,12.142857142857142,850.0
775,3,1,False,False,60,flat,Eixample,12.916666666666666,775.0
1385,3,2,True,True,99,flat,Sant Martí,13.98989898989899,1385.0
1430,4,2,True,False,125,flat,Sant Martí,11.44,1430.0
2000,4,2,True,False,145,flat,Les Corts,13.79310344827586,2000.0
1200,2,1,True,False,60,flat,Gràcia,20.0,1200.0
970,3,1,True,False,90,flat,Sarria-Sant Gervasi,10.77777777777778,970.0
1250,1,1,False,True,40,flat,Gràcia,31.25,1250.0
